OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
75360,Fulton St&Masonic Ave NE-NS/BZ,FULTMSI0,FULTMSIC,4229,37.775844,-122.446404,,MASONIC AVE,FULTON ST,NS,NE,BZ,1,1729767266000,15736640,147,2,POINT (-122.446404 37.775844),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,18,97,97
73294,Don Chee Way & Steuart St S-MB/BZ,DONSTEU1,FRRYPLAZ,4727,37.793918,-122.393438,1,GODEUS ST,MUNI METRO TNL,MB,SO,,0,1729767266000,15729581,147,3,POINT (-122.393438 37.793918),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,8,108,108
75240,SF General Hospital E-MB/BB,POTRSFGH,POTRHOSP,6119,37.755413,-122.406472,1,22ND ST,POTRERO AVE,MB,EA,BZ,0,1729767266000,15736538,147,10,POINT (-122.406472 37.755413),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,9,20,54,54
73723,Judah St&25th Ave SW-NS/SI,JUDA25A1,JUDA25AV,5204,37.761373,-122.48356,1,25TH AVE,JUDAH ST,NS,SW,SI,0,1729767266000,15730404,147,4,POINT (-122.48356 37.761373),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
73869,Lincoln Blvd&Pershing Dr SE-NS/SB,LINCPRS0,LINCPRSH,5269,37.792088,-122.480968,,PERSHING DR,LINCOLN BLVD,,,,0,1729767266000,15731340,147,2,POINT (-122.480968 37.792088),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,6,27,3,3
72645,9th Ave&Noriega St NW-NS/BZ,.9AVNOR0,9AVNORI,3224,37.754804,-122.465758,,NORIEGA ST,9TH AVE,NS,NW,BZ,0,1729767266000,15727763,147,7,POINT (-122.465758 37.754804),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,44,44
74876,Parnassus Ave&Cole St NW-FS/BZ,PARNCOL0,PARNCOLE,5889,37.764905,-122.450083,,COLE ST,PARNASSUS AVE,FS,NW,BZ,0,1729767266000,15736125,147,8,POINT (-122.450083 37.764905),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,29,29
72702,19th Ave&Ortega St NE-FS/BB,19AVORT1,19AVORTG,3379,37.75272,-122.47619,1,ORTEGA ST,19TH AVE,FS,NE,BZ,0,1729767266000,15727434,147,7,POINT (-122.47619 37.75272),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,44,44
74644,Carl St&Stanyan St NE-NS,CARLSTA0,CARLSTAN,3914,37.765495,-122.45259,1,STANYAN ST,CARL ST,NS,NE,,0,1729767266000,15735912,147,8,POINT (-122.45259 37.765495),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,29,29
72648,Balboa St&6TH Ave NW-FS/BZ,BBOA 6A0,BBOA 6AV,3034,37.777288999999996,-122.464158,,6TH AVE,BALBOA ST,FS,NW,BZ,1,1729767266000,15727766,147,1,POINT (-122.464158 37.777289),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
74871,Sunnydale Ave&Rutland St E-NS/PS,SUNYRUT0,SUNYRUTL,6576,37.70986,-122.40851,1,RUTLAND ST,SUNNYDALE AVE,NS,EA,,0,1729767266000,15736117,147,10,POINT (-122.40851 37.70986),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,40,75,75
75613,Powell St&Pine St E-MI,POWLPIN0,POWLPINE,6069,37.791095,-122.408905,,PINE ST,POWELL ST,MI,EA,,0,1729767266000,15733822,147,3,POINT (-122.408905 37.791095),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,21,16,16
73470,Diamond St&29TH St NW-NS/PS,DIAM29S0,DIAM29ST,4380,37.743249,-122.435659,,29TH ST,DIAMOND ST,NS,NW,,0,1729767266000,15729708,147,8,POINT (-122.435659 37.743249),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,22,57,57
74077,Ocean Ave&Balboa Park BART S-MB/BZ,OCENBAR1,OCENBART,5781,37.722941999999996,-122.447493,,I-280 N ON RAMP,OCEAN AVE,MB,SO,BZ,0,1729767266000,15731965,147,11,POINT (-122.447493 37.722942),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,28,94,94
75810,513 Parnassus UCSF Parnassus SW-NS/BZ,PARN513,,7688,37.763298999999996,-122.458208,,03RD AVE,PARNASSUS AVE,,,,0,1729767266000,15738593,147,7,POINT (-122.458208 37.763299),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,14,110,110
74868,Point Lobos Ave&46th Ave NW-FS/PS,PTLO46A0,PTLO46AV,6129,37.780041,-122.50744,1,46TH AVE,POINT LOBOS AVE,FS,NW,,0,1729767266000,15736110,147,1,POINT (-122.50744 37.780041),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,6,6
73460,Folsom St&22ND St SW-FS/BB,FOLS22S0,FOLS22ST,4676,37.75546,-122.414481,,22ND ST,FOLSOM ST,FS,SW,,0,1729767266000,15730066,147,9,POINT (-122.414481 37.75546),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,2,20,53,53
73540,Eureka St&Market St SE-NS/PS,ERKAMRK0,ERKAMRKT,4543,37.761593999999995,-122.43827999999999,,MARKET ST,EUREKA ST,NS,SE,,0,1729767266000,15730183,147,8,POINT (-122.43828 37.761594),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,5,115,115
74242,24th St&Bryant St NW-FS/BZ,24STBRY0,24STBRYT,3458,37.752853,-122.40928099999999,,BRYANT ST,24TH ST,FS,NW,BZ,1,1729767266000,15732727,147,9,POINT (-122.409281 37.752853),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,2,20,53,53
73536,Eureka St&18TH St SE-NS/PS,ERKA18S0,ERKA18ST,4535,37.760631,-122.438188,,18TH ST,EUREKA ST,NS,SE,,0,1729767266000,15730179,147,8,POINT (-122.438188 37.760631),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,5,115,115
73194,Cole St&Frederick St NW-NS/PS,COLEFRED,COLEFRED,4094,37.76683,-122.45020000000001,1,FREDERICK ST,COLE ST,NS,NW,,0,1729767266000,15729268,147,8,POINT (-122.4502 37.76683),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,29,29
73426,Eddy St&Buchanan St NE-NS/BZ,EDDYBUC0,EDDYBUCH,4472,37.781918999999995,-122.428946,,BUCHANAN ST,EDDY ST,NS,NE,BZ,0,1729767266000,15729968,147,5,POINT (-122.428946 37.781919),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,97,97
75147,Masonic Ave&Frederick St NW-NS/PS,MSICFRE0,MSICFRED,5704,37.767511,-122.444846,,FREDERICK ST,MASONIC AVE,NS,NW,,0,1729767266000,15736460,147,5,POINT (-122.444846 37.767511),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,25,25
75629,Sloat Blvd&Skyline Blvd SW-NS/BZ,SLOASKY1,SLOASKYL,6461,37.733666,-122.49699799999999,,SKYLINE BLVD,SLOAT BLVD,NS,SW,BZ,0,1729767266000,15735331,147,7,POINT (-122.496998 37.733666),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,43,43
73669,Irving St&2nd Ave NE-NS,IRVG 2A0,IRVG 2AV,5118,37.764441,-122.458643,1,2ND AVE,IRVING ST,NS,NE,,1,1729767266000,15730576,147,7,POINT (-122.458643 37.764441),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,14,109,109
73026,California St&4TH Ave NE-NS/BZ,CALI 4A0,CALI 4AV,3822,37.785353,-122.46229199999999,1,04TH AVE,CALIFORNIA ST,NS,NE,BZ,0,1729767266000,15728746,147,1,POINT (-122.462292 37.785353),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,6,11,4,4
75256,Steuart St&Mission St NE-MB/BZ,STEUTER0,STEUTERM,6497,37.794275,-122.394424,,DON CHEE WAY,STEUART ST,,,DS,0,1729767266000,15738070,147,3,POINT (-122.394424 37.794275),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,8,108,108
74736,Santos St&Velasco Ave S-NS/PS,SANTVEL1,SANTVELA,6345,37.70982,-122.41935,1,VELASCO AVE,SANTOS ST,NS,NO,,0,1729767266000,15734462,147,10,POINT (-122.41935 37.70982),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,40,74,74
75259,Quintara St&31st Ave NE-NS,QUIN31A0,QUIN31AV,6154,37.74814,-122.48881,,31ST AVE,QUINTARA ST,NS,NE,,0,1729767266000,15738104,147,4,POINT (-122.48881 37.74814),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
74070,Market St&1st St S-NS/BZ,MRKT.1S1,MRKT.1ST,5638,37.790485,-122.399723,1,BATTERY ST,MARKET ST,NS,SO,BZ,0,1729767266000,15731866,147,6,POINT (-122.399723 37.790485),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,10,8,108,108
74577,Geary Blvd & Fillmore St SE-MB/BZ,GEARFLM1,,7954,37.784382,-122.432052,1,FILLMORE ST,GEARY BLVD,,,,0,1729767266000,15738946,147,5,POINT (-122.432052 37.784382),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,101,101
74413,Powell St&Sutter St SW-FS,POWLSUT1,POWLSUTT,6076,37.789061,-122.408642,,SUTTER ST,POWELL ST,FS,SW,,0,1729767266000,15735764,147,3,POINT (-122.408642 37.789061),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,21,19,19
74744,Van Ness Ave& Clay St NS-S/SI,V N CLA3,,8093,37.792134,-122.422661,,CLAY ST,VAN NESS AVE,,,,0,1729767266000,15734484,147,3,POINT (-122.422661 37.792134),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,3,21,105,105
74499,46th Ave&Ulloa St NW-NS/PS,46AVULO0,46AVULOA,3600,37.739998,-122.504579,1,ULLOA ST,46TH AVE,NS,NW,,1,1729767266000,15734306,147,4,POINT (-122.504579 37.739998),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
75571,Sunset Blvd&Ortega St SW-FS/SB,SUNSORT0,SUNSORTG,6544,37.751307,-122.495169,,ORTEGA ST,SUNSET BLVD,FS,SW,,0,1729767266000,15738328,147,4,POINT (-122.495169 37.751307),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
72724,10th Ave&Pacheco St SE-NS/PS,10AVPAC1,10AVPACH,3231,37.750859999999996,-122.466376,,PACHECO ST,10TH AVE,NS,SE,,0,1729767266000,15727519,147,7,POINT (-122.466376 37.75086),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,45,45
75142,Plymouth Ave&Monterey Blvd NW-NS/PS,PLYMMTR0,PLYMMTRY,5973,37.73111,-122.45752999999999,,MONTEREY BLVD,PLYMOUTH AVE,NS,NW,,0,1729767266000,15736455,147,7,POINT (-122.45753 37.73111),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,70,70
72660,Bacon St&Somerset St NE-NS,BACNSOM0,BACNSOME,3020,37.72667,-122.40746,,SOMERSET ST,BACON ST,NS,NE,FL,0,1729767266000,15727789,147,9,POINT (-122.40746 37.72667),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,2,25,91,91
73249,800 Corbett Ave SE-MB/PS,CRBTH800,CRBTH800,4168,37.75399,-122.44300000000001,,,CORBETT AVE,MB,SE,,0,1729767266000,15729051,147,8,POINT (-122.443 37.75399),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,38,51,51
74166,Right Of Way&Liberty St SE-NS/SB,ROW LBR1,ROW LBRT,6222,37.757239,-122.426867,,LIBERTY ST,MUNI RAIL - J RROW,NS,SE,,0,1729767266000,15732810,147,8,POINT (-122.426867 37.757239),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,5,52,52
75010,Innes Ave&Griffith St E-NS/PS,INESGRI1,INESGRIF,5101,37.732003999999996,-122.375614,,GRIFFITH ST,INNES AVE,NS,EA,,0,1729767266000,15733207,147,10,POINT (-122.375614 37.732004),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,76,76
72643,4th St&Mission St OB S-FS/BZ,.4STMIS0,.4STMISS,3160,37.784259,-122.404117,,MISSION ST,4TH ST,FS,SO,BZ,0,1729767266000,15727755,147,6,POINT (-122.404117 37.784259),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
74434,Roosevelt Way&Museum Way E-FS/SB,RSVTMUSM,RSVTMUSM,6240,37.76536,-122.44102,,MUSEUM WAY,ROOSEVELT WAY,FS,EA,,0,1729767266000,15737329,147,8,POINT (-122.44102 37.76536),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,5,113,113
75336,Hampshire St&24th St SE-NS/SB,HAMP24S1,HAMP24ST,4964,37.752826,-122.407218,,24TH ST,HAMPSHIRE ST,NS,SE,,0,1729767266000,15736575,147,9,POINT (-122.407218 37.752826),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,2,20,53,53
74512,Teresita Blvd&Bella Vista Way NW-NS,TEREBLV0,TEREBLVI,6662,37.737700000000004,-122.446634,,BELLA VISTA WAY,TERESITA BLVD,NS,NW,,0,1729767266000,15735789,147,7,POINT (-122.446634 37.7377),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,72,72
72743,3rd St&La Salle Ave NE-FS/BB,.3STLSA1,3STLSAL,3134,37.737213,-122.389803,1,LA SALLE AVE,3RD ST,NS,SO,BZ,0,1729767266000,15727606,147,10,POINT (-122.389803 37.737213),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
74138,O'Farrell St&Leavenworth St SE-NS,OFARLEA1,OFARLEAV,5814,37.785537999999995,-122.414445,1,LEAVENWORTH ST,OFARRELL ST,FS,SE,BZ,1,1729767266000,15732282,147,5,POINT (-122.414445 37.785538),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,5,10,36,20,20
75288,Polk St&Washington St NE-FS/BZ,POLKWAS1,POLKWASH,6006,37.793499,-122.421193,,WASHINGTON ST,POLK ST,FS,NE,BZ,0,1729767266000,15733539,147,3,POINT (-122.421193 37.793499),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,3,32,105,105
73475,Diamond St&Bosworth St SE-NS/BZ,DIAMBOS1,DIAMBOSW,4386,37.733506,-122.434148,,BOSWORTH ST,DIAMOND ST,NS,SE,BZ,1,1729767266000,15729713,147,8,POINT (-122.434148 37.733506),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,41,96,96
74047,Market St&Larkin St N-NS/SI,MRKTLAR0,MRKTLARK,5680,37.777598,-122.416236,1,LARKIN ST,MARKET ST,NS,EA,SI,0,1729767266000,15732168,147,6,POINT (-122.416236 37.777598),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,5,10,36,21,21
75656,Ocean Ave&Cerritos Ave W-NS/SB,OCENCERT,OCENCERT,7103,37.727219999999996,-122.46678,,CERRITOS AVE,OCEAN AVE,NS,WE,,0,1729767266000,15736890,147,7,POINT (-122.46678 37.72722),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,67,67
74336,San Bruno Ave&Woolsey St W-NS/BZ,SBROWLS0,SBROWLSY,6372,37.72531,-122.40275,,WOOLSEY ST,SAN BRUNO AVE,NS,NW,BZ,0,1729767266000,15737177,147,9,POINT (-122.40275 37.72531),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,2,25,91,91
73383,Crescent Ave&Agnon Ave SE-FS/PS,CRESAGN0,CRESAGNO,4188,37.735074,-122.42182199999999,,AGNON AVE,CRESCENT AVE,FS,SE,,0,1729767266000,15729452,147,9,POINT (-122.421822 37.735074),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,93,93
73402,Divisadero St&Francisco St NW-NS/PS,DIVIFNC0,DIVIFNCO,4418,37.80097,-122.443136,,FRANCISCO ST,DIVISADERO ST,NS,NW,,0,1729767266000,15729476,147,2,POINT (-122.443136 37.80097),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,17,17
72849,8th St&Harrison St S-FS/BI,.8STHAR0,8STHARR,3206,37.773536,-122.408376,,HARRISON ST,8TH ST,FS,SO,BZ,0,1729767266000,15727857,147,6,POINT (-122.408376 37.773536),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
73535,The Embarcadero&Washington St SW,EMBRWAF0,EMBRWASH,4534,37.796355,-122.395181,1,WASHINGTON ST,THE EMBARCADERO,FS,SW,SI,0,1729767266000,15730175,147,3,POINT (-122.395181 37.796355),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,8,108,108
75088,3rd St&Williams Ave SW-FS/SI,3ST.VNDY,3ST WIL1,7346,37.729211,-122.392684,1,LANE ST,03RD ST,FS,SW,SI,0,1729767266000,15737875,147,10,POINT (-122.392684 37.729211),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
74271,17th Ave&Quintara St SE-NS/PS,17AVQUIN,,7572,37.748591999999995,-122.473834,,QUINTARA ST,17TH AVE,,,,0,1729767266000,15738659,147,7,POINT (-122.473834 37.748592),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,44,44
74638,30th St&Church St SE-FS/PS,30STCHU0,30STCHUR,3536,37.742039999999996,-122.42676,,CHURCH ST,30TH ST,FS,SE,,0,1729767266000,15735894,147,8,POINT (-122.42676 37.74204),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,59,59
74910,Yerba Buena Ave&Saint Elmo Wy NW-NS,Y B SEL0,Y B SELM,6990,37.732623,-122.458719,,SAINT ELMO WAY,YERBA BUENA AVE,NS,NW,,0,1729767266000,15733153,147,7,POINT (-122.458719 37.732623),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,69,69
73060,Cortland Ave&Ellsworth St SW-NS/BZ,CORTEWT0,CORTEWTH,4152,37.738828999999996,-122.414615,,ELLSWORTH ST,CORTLAND AVE,NS,SW,BZ,0,1729767266000,15728869,147,9,POINT (-122.414615 37.738829),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
74859,Powell St&Lombard St SW-FS/BZ,POWLLOM0,POWLLOMB,6061,37.80281,-122.41146,,LOMBARD ST,POWELL ST,FS,SW,BZ,1,1729767266000,15736081,147,3,POINT (-122.41146 37.80281),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,23,106,106
74650,Sacramento St&Sansome St NW-FS/BZ,SACOSAN0,SACOSANS,6314,37.794055,-122.401452,1,LEIDESDORFF ST,SACRAMENTO ST,FS,NW,BZ,0,1729767266000,15735928,147,3,POINT (-122.401452 37.794055),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,6,108,108
74810,Fillmore St&Beach St NW-NS/BZ,FILLBECN,FILLBECH,4606,37.804423,-122.437127,,BEACH ST,FILLMORE ST,NS,NW,BZ,0,1729767266000,15733058,147,2,POINT (-122.437127 37.804423),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,17,17
74067,Pacific Ave&Taylor St SW-NS/PS,PACFTAY0,PACFTAYL,5857,37.795995,-122.413465,,TAYLOR ST,PACIFIC AVE,NS,SW,,0,1729767266000,15731858,147,3,POINT (-122.413465 37.795995),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,21,16,16
74452,Irving St&6th Ave NE-NS,IRVG 6AV,,8032,37.764244,-122.462987,1,06TH AVE,IRVING ST,,,,0,1729767266000,15738854,147,7,POINT (-122.462987 37.764244),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,14,109,109
75247,Balboa St&19TH Ave NE-NS/BZ,BBOA19A0,BBOA19AV,3045,37.776662,-122.477912,,19TH AVE,BALBOA ST,NS,NE,BZ,1,1729767266000,15738046,147,1,POINT (-122.477912 37.776662),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,5,5
75466,Mission St&4th St W-FS/BZ,MISS 4S0,MISS 4ST,5534,37.78436,-122.40451999999999,,04TH ST,MISSION ST,FS,WE,BZ,1,1729767266000,15736695,147,6,POINT (-122.40452 37.78436),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
75894,Kirkwood Ave&Earl St NE-NS/SB,KIRKEAR1,,8052,37.728665,-122.373086,,EARL ST,KIRKWOOD AVE,,,,0,1729767266000,15739198,147,10,POINT (-122.373086 37.728665),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,78,78
73527,Fulton St&18TH Ave NW-FS/BZ,FULT18A0,FULT18AV,4742,37.772959,-122.476776,,18TH AVE,FULTON ST,NS,NE,FL,0,1729767266000,15729827,147,1,POINT (-122.476776 37.772959),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,5,5
74366,Bayshore Blvd&Visitacion Ave E-MB/BZ,BSHRVISI,,7520,37.709621999999996,-122.404654,,VISITACION AVE,BAYSHORE BLVD,,,,0,1729767266000,15738732,147,10,POINT (-122.404654 37.709622),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,1,89,89
73276,Fulton St&46TH Ave NW-FS/BZ,FULT46A0,FULT46AV,4221,37.771589999999996,-122.50704,,46TH AVE,FULTON ST,FS,NW,BZ,0,1729767266000,15729536,147,1,POINT (-122.50704 37.77159),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
73912,Main St&Howard St N-FS/BZ,MAINHWR0,MAINHWRD,5334,37.791115999999995,-122.393956,,MISSION ST,MAIN ST,FS,NO,BZ,0,1729767266000,15731470,147,6,POINT (-122.393956 37.791116),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,8,108,108
75595,Portola Dr&Glenview Dr NW-FS/SB,PORTGLV0,PORTGLVW,6015,37.746462,-122.447917,1,GLENVIEW DR,PORTOLA DR,FS,NW,FL,0,1729767266000,15738396,147,8,POINT (-122.447917 37.746462),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,48,48
74344,Divisadero St&McAllister St NE-FS,DIVIMCA1,DIVIMCAL,4428,37.77786,-122.43830000000001,,MCALLISTER ST,DIVISADERO ST,FS,NE,BZ,0,1729767266000,15737201,147,5,POINT (-122.4383 37.77786),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,97,97
72785,23rd Ave&Irving St SW-FS/BZ,23AVIRV0,23AVIRVG,3441,37.763134,-122.481482,,IRVING ST,23RD AVE,FS,SW,BZ,1,1729767266000,15728070,147,4,POINT (-122.481482 37.763134),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
74718,Townsend & Lusk E-FS/BZ,TOWNLUS3,,8110,37.778,-122.393748,,LUSK ST,TOWNSEND ST,,,,0,1729767266000,15739111,147,6,POINT (-122.393748 37.778),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,4,34,34
74869,Ripley St&Folsom St SE-FS/SB,RIPLFOL1,RIPLFOLS,6211,37.74414,-122.41301,,FOLSOM ST,RIPLEY ST,FS,SE,,0,1729767266000,15736113,147,9,POINT (-122.41301 37.74414),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
73522,Lawton St&9th Ave NE-NS/PS,LAWT 9A1,LAWT 9AV,4854,37.758524,-122.46580399999999,,9TH AVE,LAWTON ST,NS,NE,,0,1729767266000,15729816,147,7,POINT (-122.465804 37.758524),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,109,109
73826,Haight St&Stanyan St NE-NS/BB,HAITSTA1,HAITSTAN,4962,37.769331,-122.452845,,STANYAN ST,HAIGHT ST,MB,NO,BZ,0,1729767266000,15730809,147,5,POINT (-122.452845 37.769331),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,25,25
72653,Balboa St&12TH Ave NE-NS/PS,BBOA12A0,BBOA12AV,3040,37.777001999999996,-122.470313,,12TH AVE,BALBOA ST,NS,NE,,0,1729767266000,15727776,147,1,POINT (-122.470313 37.777002),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
73392,Executive Park W-MB/SB,EXECPAR1,EXECPARK,4575,37.709831,-122.392893,,,THOMAS MELLON CIR,MB,WE,,0,1729767266000,15729462,147,10,POINT (-122.392893 37.709831),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,79,79
73319,Chenery St&Miguel St W-FS/PS,CHNYMIG0,CHNYMIGL,3972,37.73711,-122.42792,,MIGUEL ST,CHENERY ST,FS,WE,FL,0,1729767266000,15729637,147,8,POINT (-122.42792 37.73711),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,59,59
74316,Folsom St&Ogden Ave SW-FS/PS,FOLSOGD1,FOLSOGDN,4696,37.73579,-122.41364,,OGDEN ST,FOLSOM ST,FS,SW,,0,1729767266000,15734138,147,9,POINT (-122.41364 37.73579),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
73329,Eddy St&Polk St SE-FS/BZ,EDDYPOL1,EDDYPOLK,4490,37.783059,-122.41901899999999,,POLK ST,EDDY ST,FS,SE,BZ,1,1729767266000,15729674,147,5,POINT (-122.419019 37.783059),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,5,10,36,20,20
73325,Eddy St&Laguna St NE-NS/BZ,EDDYLGN0,EDDYLGNA,4484,37.782133,-122.427296,,LAGUNA ST,EDDY ST,NS,NE,BZ,1,1729767266000,15729665,147,2,POINT (-122.427296 37.782133),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,100,100
73596,Fillmore St&Lombard St SW-FS/BZ,FILLLOM0,FILLLOMB,4627,37.799595,-122.43605099999999,,LOMBARD ST,FILLMORE ST,FS,SW,BZ,0,1729767266000,15730287,147,2,POINT (-122.436051 37.799595),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,15,15
75212,Sloat Blvd&19th Ave NE-NS/BZ,SLOA19A0,SLOA19AV,6435,37.73478,-122.474493,,19TH AVE,SLOAT BLVD,NS,NE,BZ,1,1729767266000,15734991,147,7,POINT (-122.474493 37.73478),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,46,46
73107,30th Ave&Rivera St SE-NS/PS,30AVRVR1,30AVRVRA,3529,37.746159999999996,-122.48767,,RIVERA ST,30TH AVE,NS,SE,FL,0,1729767266000,15728681,147,4,POINT (-122.48767 37.74616),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,40,40
